player_id,name_first,name_last,name_full,dummy
aardsda01,David,Aardsma,David Aardsma,1
aaronha01,Hank,Aaron,Hank Aaron,1
aaronto01,Tommie,Aaron,Tommie Aaron,1
aasedo01,Don,Aase,Don Aase,1
abadan01,Andy,Abad,Andy Abad,1
abadfe01,Fernando,Abad,Fernando Abad,1
abadijo01,John,Abadie,John Abadie,1
abbated01,Ed,Abbaticchio,Ed Abbaticchio,1
abbeybe01,Bert,Abbey,Bert Abbey,1
abbeych01,Charlie,Abbey,Charlie Abbey,1
abbotda01,Dan,Abbott,Dan Abbott,1
abbotfr01,Fred,Abbott,Fred Abbott,1
abbotgl01,Glenn,Abbott,Glenn Abbott,1
abbotje01,Jeff,Abbott,Jeff Abbott,1
abbotji01,Jim,Abbott,Jim Abbott,1
abbotku01,Kurt,Abbott,Kurt Abbott,1
abbotky01,Kyle,Abbott,Kyle Abbott,1
abbotod01,Ody,Abbott,Ody Abbott,1
abbotpa01,Paul,Abbott,Paul Abbott,1
aberal01,Al,Aber,Al Aber,1
abercda01,Frank,Abercrombie,Frank Abercrombie,1
abercre01,Reggie,Abercrombie,Reggie Abercrombie,1
abernbi01,Bill,Abernathie,Bill Abernathie,1
abernbr01,Brent,Abernathy,Brent Abernathy,1
abernte01,Ted,Abernathy,Ted Abernathy,1
abernte02,Ted,Abernathy,Ted Abernathy,1
abernwo01,Woody,Abernathy,Woody Abernathy,1
aberscl01,Cliff,Aberson,Cliff Aberson,1
ablesha01,Harry,Ables,Harry Ables,1
abnersh01,Shawn,Abner,Shawn Abner,1
abramca01,Cal,Abrams,Cal Abrams,1
abramge01,George,Abrams,George Abrams,1
abregjo01,Johnny,Abrego,Johnny Abrego,1
abreubo01,Bobby,Abreu,Bobby Abreu,1
abreujo01,Joe,Abreu,Joe Abreu,1
abreujo02,Jose,Abreu,Jose Abreu,1
abreuju01,Juan,Abreu,Juan Abreu,1
abreuto01,Tony,Abreu,Tony Abreu,1
abreuwi01,Winston,Abreu,Winston Abreu,1
abstebi01,Bill,Abstein,Bill Abstein,1
accarje01,Jeremy,Accardo,Jeremy Accardo,1
aceveal01,Alfredo,Aceves,Alfredo Aceves,1
acevejo01,Jose,Acevedo,Jose Acevedo,1
aceveju01,Juan,Acevedo,Juan Acevedo,1
achteaj01,A. J.,Achter,A. J. Achter,1
ackerji01,Jim,Acker,Jim Acker,1
ackerto01,Tom,Acker,Tom Acker,1
ackledu01,Dustin,Ackley,Dustin Ackley,1
acklefr01,Fritz,Ackley,Fritz Ackley,1
acostcy01,Cy,Acosta,Cy Acosta,1
acosted01,Ed,Acosta,Ed Acosta,1
acostjo01,Jose,Acosta,Jose Acosta,1
acostma01,Manny,Acosta,Manny Acosta,1
acostme01,Merito,Acosta,Merito Acosta,1
acrema01,Mark,Acre,Mark Acre,1
actama99,Manny,Acta,Manny Acta,1
adairbi99,Bill,Adair,Bill Adair,1
adairje01,Jerry,Adair,Jerry Adair,1
adairji01,Jimmy,Adair,Jimmy Adair,1
adamecr01,Cristhian,Adames,Cristhian Adames,1
adamsac01,Ace,Adams,Ace Adams,1
adamsau01,Austin,Adams,Austin Adams,1
adamsba01,Babe,Adams,Babe Adams,1
adamsbe01,Bert,Adams,Bert Adams,1
adamsbo01,Bob,Adams,Bob Adams,1
adamsbo02,Bob,Adams,Bob Adams,1
adamsbo03,Bobby,Adams,Bobby Adams,1
adamsbo04,Bob,Adams,Bob Adams,1
adamsbu01,Buster,Adams,Buster Adams,1
adamsda01,Dan,Adams,Dan Adams,1
adamsda02,David,Adams,David Adams,1
adamsdi01,Dick,Adams,Dick Adams,1
adamsdo01,Doug,Adams,Doug Adams,1
adamsge01,George,Adams,George Adams,1
adamsgl01,Glenn,Adams,Glenn Adams,1
adamshe01,Herb,Adams,Herb Adams,1
adamsji01,Jim,Adams,Jim Adams,1
adamsjo01,Joe,Adams,Joe Adams,1
adamsjo02,Joel,Adamson,Joel Adamson,1
adamska01,Karl,Adams,Karl Adams,1
adamsla01,Lane,Adams,Lane Adams,1
adamsma01,Matt,Adams,Matt Adams,1
adamsmi01,Mike,Adamson,Mike Adamson,1
adamsmi02,Mike,Adams,Mike Adams,1
adamsmi03,Mike,Adams,Mike Adams,1
adamsre01,Red,Adams,Red Adams,1
adamsri01,Rick,Adams,Rick Adams,1
adamsri02,Ricky,Adams,Ricky Adams,1
adamsru01,Russ,Adams,Russ Adams,1
adamsry01,Ryan,Adams,Ryan Adams,1
adamssp01,Sparky,Adams,Sparky Adams,1
adamssp02,Spencer,Adams,Spencer Adams,1
adamste01,Terry,Adams,Terry Adams,1
adamswi01,Willie,Adams,Willie Adams,1
adamswi02,Willie,Adams,Willie Adams,1
adcocjo01,Joe,Adcock,Joe Adcock,1
adcocna01,Nathan,Adcock,Nathan Adcock,1
addisbo01,Bob,Addis,Bob Addis,1
adducji01,Jim,Adduci,Jim Adduci,1
adducji02,Jim,Adduci,Jim Adduci,1
addybo01,Bob,Addy,Bob Addy,1
adenhni01,Nick,Adenhart,Nick Adenhart,1
aderhmo01,Morrie,Aderholt,Morrie Aderholt,1
adkinde01,Dewey,Adkins,Dewey Adkins,1
adkindi01,Dick,Adkins,Dick Adkins,1
adkindo01,Doc,Adkins,Doc Adkins,1
adkingr01,Grady,Adkins,Grady Adkins,1
adkinhe01,Harry,Atkinson,Harry Atkinson,1
adkinjo01,Jon,Adkins,Jon Adkins,1
adkinst01,Steve,Adkins,Steve Adkins,1
adlesda01,Dave,Adlesh,Dave Adlesh,1
adriaeh01,Ehire,Adrianza,Ehire Adrianza,1
afenitr01,Troy,Afenir,Troy Afenir,1
affelje01,Jeremy,Affeldt,Jeremy Affeldt,1
agbaybe01,Benny,Agbayani,Benny Agbayani,1
ageeto01,Tommie,Agee,Tommie Agee,1
agganha01,Harry,Agganis,Harry Agganis,1
aglerjo01,Joe,Agler,Joe Agler,1
agnewsa01,Sam,Agnew,Sam Agnew,1
agostju01,Juan,Agosto,Juan Agosto,1
aguaylu01,Luis,Aguayo,Luis Aguayo,1
aguilch01,Chris,Aguila,Chris Aguila,1
aguilje01,Jesus,Aguilar,Jesus Aguilar,1
aguilri01,Rick,Aguilera,Rick Aguilera,1
aguirha01,Hank,Aguirre,Hank Aguirre,1
ahearch01,Bill,Ahearn,Bill Ahearn,1
ahearpa01,Pat,Ahearne,Pat Ahearne,1
ahmedni01,Nick,Ahmed,Nick Ahmed,1
aikenwi01,Willie,Aikens,Willie Aikens,1
aingeda01,Danny,Ainge,Danny Ainge,1
ainsmed01,Eddie,Ainsmith,Eddie Ainsmith,1
ainswku01,Kurt,Ainsworth,Kurt Ainsworth,1
aitchra01,Raleigh,Aitchison,Raleigh Aitchison,1
aitonge01,George,Aiton,George Aiton,1
akejo01,John,Ake,John Ake,1
akerfda01,Darrel,Akerfelds,Darrel Akerfelds,1
akerja01,Jack,Aker,Jack Aker,1
akersbi01,Bill,Akers,Bill Akers,1
akersje01,Jerry,Akers,Jerry Akers,1
albagi01,Gibson,Alba,Gibson Alba,1
albaljo01,Jonathan,Albaladejo,Jonathan Albaladejo,1
albanjo01,Joe,Albanese,Joe Albanese,1
alberan01,Andrew,Albers,Andrew Albers,1
alberbu01,Butch,Alberts,Butch Alberts,1
albercy01,Cy,Alberts,Cy Alberts,1
albergu01,Gus,Alberts,Gus Alberts,1
alberha01,Hanser,Alberto,Hanser Alberto,1
alberjo01,Jose,Alberro,Jose Alberro,1
alberma01,Matt,Albers,Matt Albers,1
albosed01,Ed,Albosta,Ed Albosta,1
albreed01,Ed,Albrecht,Ed Albrecht,1
albrija01,Jack,Albright,Jack Albright,1
albural01,Al,Alburquerque,Al Alburquerque,1
alburvi01,Vic,Albury,Vic Albury,1
alcalsa01,Santo,Alcala,Santo Alcala,1
alcanar01,Arismendy,Alcantara,Arismendy Alcantara,1
alcanis01,Israel,Alcantara,Israel Alcantara,1
alcarlu01,Luis,Alcaraz,Luis Alcaraz,1
alcocsc01,Scotty,Alcock,Scotty Alcock,1
alderda01,Dale,Alderson,Dale Alderson,1
aldremi01,Mike,Aldrete,Mike Aldrete,1
aldresc01,Scott,Aldred,Scott Aldred,1
aldrico01,Cory,Aldridge,Cory Aldridge,1
aldrija01,Jay,Aldrich,Jay Aldrich,1
aldrivi01,Vic,Aldridge,Vic Aldridge,1
alenoch01,Chuck,Aleno,Chuck Aleno,1
alexabo01,Bob,Alexander,Bob Alexander,1
alexada01,Dale,Alexander,Dale Alexander,1
alexado01,Doyle,Alexander,Doyle Alexander,1
alexaga01,Gary,Alexander,Gary Alexander,1
alexage01,Gerald,Alexander,Gerald Alexander,1
alexahu01,Hugh,Alexander,Hugh Alexander,1
alexama01,Matt,Alexander,Matt Alexander,1
alexama02,Manny,Alexander,Manny Alexander,1
alexani01,Nin,Alexander,Nin Alexander,1
alexape01,Pete,Alexander,Pete Alexander,1
alexasc01,Scott,Alexander,Scott Alexander,1
alexawa01,Walt,Alexander,Walt Alexander,1
alfarja01,Jason,Alfaro,Jason Alfaro,1
alfonan01,Antonio,Alfonseca,Antonio Alfonseca,1
alfoned01,Edgardo,Alfonzo,Edgardo Alfonzo,1
alfonel01,Eliezer,Alfonzo,Eliezer Alfonzo,1
alicelu01,Luis,Alicea,Luis Alicea,1
allanan01,Andy,Allanson,Andy Allanson,1
allarbr01,Brian,Allard,Brian Allard,1
allenbe01,Bernie,Allen,Bernie Allen,1
allenbo01,Bob,Allen,Bob Allen,1
allenbo02,Bob,Allen,Bob Allen,1
allenbo03,Bob,Allen,Bob Allen,1
allenbo04,Bob,Allen,Bob Allen,1
allenbr01,Brandon,Allen,Brandon Allen,1
allench01,Chad,Allen,Chad Allen,1
allenco01,Cody,Allen,Cody Allen,1
allendi01,Dick,Allen,Dick Allen,1
allendu01,Dusty,Allen,Dusty Allen,1
allenet01,Ethan,Allen,Ethan Allen,1
allenfr01,Frank,Allen,Frank Allen,1
allenga01,Gary,Allenson,Gary Allenson,1
allenha01,Ham,Allen,Ham Allen,1
allenha02,Hank,Allen,Hank Allen,1
allenhe01,Hezekiah,Allen,Hezekiah Allen,1
allenho01,Horace,Allen,Horace Allen,1
allenja01,Jack,Allen,Jack Allen,1
allenja02,Jamie,Allen,Jamie Allen,1
allenje01,Jermaine,Allensworth,Jermaine Allensworth,1
allenjo01,John,Allen,John Allen,1
allenjo02,Johnny,Allen,Johnny Allen,1
allenki01,Kim,Allen,Kim Allen,1
allenll01,Lloyd,Allen,Lloyd Allen,1
allenlu01,Luke,Allen,Luke Allen,1
allenmy01,Myron,Allen,Myron Allen,1
allenne01,Neil,Allen,Neil Allen,1
allenni01,Nick,Allen,Nick Allen,1
allenpe01,Pete,Allen,Pete Allen,1
allenro01,Ron,Allen,Ron Allen,1
allenro02,Rod,Allen,Rod Allen,1
allensl01,Sled,Allen,Sled Allen,1
alleyge01,Gene,Alley,Gene Alley,1
alliebo01,Bob,Allietta,Bob Allietta,1
alliega01,Gair,Allie,Gair Allie,1
allisan01,Andy,Allison,Andy Allison,1
allisar01,Art,Allison,Art Allison,1
allisbi01,Bill,Allison,Bill Allison,1
allisbo01,Bob,Allison,Bob Allison,1
allisda01,Dana,Allison,Dana Allison,1
allisdo01,Doug,Allison,Doug Allison,1
allisma01,Mack,Allison,Mack Allison,1
allismi01,Milo,Allison,Milo Allison,1
allrebe01,Beau,Allred,Beau Allred,1
almadme01,Mel,Almada,Mel Almada,1
almanar01,Armando,Almanza,Armando Almanza,1
almanca01,Carlos,Almanzar,Carlos Almanzar,1
almeira01,Rafael,Almeida,Rafael Almeida,1
almonab01,Abraham,Almonte,Abraham Almonte,1
almonbi01,Bill,Almon,Bill Almon,1
almoned01,Edwin,Almonte,Edwin Almonte,1
almoner01,Erick,Almonte,Erick Almonte,1
almonhe01,Hector,Almonte,Hector Almonte,1
almonmi01,Miguel,Almonte,Miguel Almonte,1
almonzo01,Zoilo,Almonte,Zoilo Almonte,1
alomalu01,Luis,Aloma,Luis Aloma,1
alomaro01,Roberto,Alomar,Roberto Alomar,1
alomasa01,Sandy,Alomar,Sandy Alomar,1
alomasa02,Sandy,Alomar,Sandy Alomar,1
alonsyo01,Yonder,Alonso,Yonder Alonso,1
aloufe01,Felipe,Alou,Felipe Alou,1
alouje01,Jesus,Alou,Jesus Alou,1
alouma01,Matty,Alou,Matty Alou,1
aloumo01,Moises,Alou,Moises Alou,1
alperwh01,Whitey,Alpermann,Whitey Alpermann,1
alstode01,Dell,Alston,Dell Alston,1
alstoga01,Garvin,Alston,Garvin Alston,1
alstoto01,Tom,Alston,Tom Alston,1
alstowa01,Walter,Alston,Walter Alston,1
altampo01,Porfi,Altamirano,Porfi Altamirano,1
altener01,Ernie,Alten,Ernie Alten,1
altenje01,Jesse,Altenburg,Jesse Altenburg,1
altheaa01,Aaron,Altherr,Aaron Altherr,1
altizda01,Dave,Altizer,Dave Altizer,1
altmage01,George,Altman,George Altman,1
altobjo01,Joe,Altobelli,Joe Altobelli,1
altroni01,Nick,Altrock,Nick Altrock,1
altuvjo01,Jose,Altuve,Jose Altuve,1
alusige01,George,Alusik,George Alusik,1
alvarab01,Abe,Alvarez,Abe Alvarez,1
alvarcl01,Clemente,Alvarez,Clemente Alvarez,1
alvarda01,Dario,Alvarez,Dario Alvarez,1
alvarda02,Dariel,Alvarez,Dariel Alvarez,1
alvarga01,Gabe,Alvarez,Gabe Alvarez,1
alvarhe01,Henderson,Alvarez,Henderson Alvarez,1
alvarjo01,Jose,Alvarez,Jose Alvarez,1
alvarjo02,Jose,Alvarez,Jose Alvarez,1
alvarju01,Juan,Alvarez,Juan Alvarez,1
alvarlu01,Luis,Alvarado,Luis Alvarado,1
alvaror01,Orlando,Alvarez,Orlando Alvarez,1
alvaros01,Ossie,Alvarez,Ossie Alvarez,1
alvarpe01,Pedro,Alvarez,Pedro Alvarez,1
alvarrj01,R. J.,Alvarez,R. J. Alvarez,1
alvarro01,Rogelio,Alvarez,Rogelio Alvarez,1
alvarta01,Tavo,Alvarez,Tavo Alvarez,1
alvarto01,Tony,Alvarez,Tony Alvarez,1
alvarvi01,Victor,Alvarez,Victor Alvarez,1
alvarwi01,Wilson,Alvarez,Wilson Alvarez,1
alvisma01,Max,Alvis,Max Alvis,1
alvorbi01,Billy,Alvord,Billy Alvord,1
alyeabr01,Brant,Alyea,Brant Alyea,1
amalfjo01,Joey,Amalfitano,Joey Amalfitano,1
amarari01,Rich,Amaral,Rich Amaral,1
amarial01,Alexi,Amarista,Alexi Amarista,1
amaroru01,Ruben,Amaro,Ruben Amaro,1
amaroru02,Ruben,Amaro,Ruben Amaro,1
amblewa01,Wayne,Ambler,Wayne Ambler,1
ambrech01,Chip,Ambres,Chip Ambres,1
ambrihe01,Hector,Ambriz,Hector Ambriz,1
amelued01,Ed,Amelung,Ed Amelung,1
amesre01,Red,Ames,Red Ames,1
amesst01,Steve,Ames,Steve Ames,1
amezaal01,Alfredo,Amezaga,Alfredo Amezaga,1
amoledo01,Doc,Amole,Doc Amole,1
amorosa01,Sandy,Amoros,Sandy Amoros,1
amorvi01,Vicente,Amor,Vicente Amor,1
anckewa01,Walter,Ancker,Walter Ancker,1
anderal01,Alf,Anderson,Alf Anderson,1
anderal02,Allan,Anderson,Allan Anderson,1
anderan01,Andy,Anderson,Andy Anderson,1
anderbi01,Bill,Anderson,Bill Anderson,1
anderbo01,Bob,Anderson,Bob Anderson,1
anderbr01,Brady,Anderson,Brady Anderson,1
anderbr02,Brian,Anderson,Brian Anderson,1
anderbr03,Brian,Anderson,Brian Anderson,1
anderbr04,Brett,Anderson,Brett Anderson,1
anderbr05,Bryan,Anderson,Bryan Anderson,1
anderbu01,Bud,Anderson,Bud Anderson,1
anderch01,Chase,Anderson,Chase Anderson,1
anderco01,Cody,Anderson,Cody Anderson,1
andercr01,Craig,Anderson,Craig Anderson,1
anderda01,Dave,Anderson,Dave Anderson,1
anderda02,Dave,Anderson,Dave Anderson,1
anderdr01,Drew,Anderson,Drew Anderson,1
anderdw01,Dwain,Anderson,Dwain Anderson,1
anderfe01,Ferrell,Anderson,Ferrell Anderson,1
anderfr01,Fred,Anderson,Fred Anderson,1
anderga01,Garret,Anderson,Garret Anderson,1
anderge01,George,Anderson,George Anderson,1
andergo01,Goat,Anderson,Goat Anderson,1
anderha01,Hal,Anderson,Hal Anderson,1
anderha02,Harry,Anderson,Harry Anderson,1
anderja01,Jason,Anderson,Jason Anderson,1
anderji01,Jim,Anderson,Jim Anderson,1
anderji02,Jimmy,Anderson,Jimmy Anderson,1
anderjo01,John,Anderson,John Anderson,1
anderjo02,John,Anderson,John Anderson,1
anderjo03,Josh,Anderson,Josh Anderson,1
anderke01,Kent,Anderson,Kent Anderson,1
anderla01,Larry,Anderson,Larry Anderson,1
anderla02,Larry,Andersen,Larry Andersen,1
anderla03,Lars,Anderson,Lars Anderson,1
anderma01,Matt,Anderson,Matt Anderson,1
anderma02,Marlon,Anderson,Marlon Anderson,1
andermi01,Mike,Anderson,Mike Anderson,1
andermi02,Mike,Anderson,Mike Anderson,1
anderre01,Red,Anderson,Red Anderson,1
anderri01,Rick,Anderson,Rick Anderson,1
anderri02,Rick,Anderson,Rick Anderson,1
andersc01,Scott,Anderson,Scott Anderson,1
andersp01,Sparky,Anderson,Sparky Anderson,1
anderva01,Varney,Anderson,Varney Anderson,1
anderwa01,Walter,Anderson,Walter Anderson,1
anderwi01,Wingo,Anderson,Wingo Anderson,1
andinro01,Robert,Andino,Robert Andino,1
andrast01,Steve,Andrade,Steve Andrade,1
andrecl01,Clayton,Andrews,Clayton Andrews,1
andreed01,Ed,Andrews,Ed Andrews,1
andreel01,Elbert,Andrews,Elbert Andrews,1
andreer01,Ernie,Andres,Ernie Andres,1
andrefr01,Fred,Andrews,Fred Andrews,1
andrehu01,Hub,Andrews,Hub Andrews,1
andreiv01,Ivy,Andrews,Ivy Andrews,1
andreji01,Jim,Andrews,Jim Andrews,1
andrejo01,John,Andre,John Andre,1
andrejo02,John,Andrews,John Andrews,1
andreki01,Kim,Andrew,Kim Andrew,1
andremi01,Mike,Andrews,Mike Andrews,1
andrena01,Nate,Andrews,Nate Andrews,1
andrero01,Rob,Andrews,Rob Andrews,1
andresh01,Shane,Andrews,Shane Andrews,1
andrest01,Stan,Andrews,Stan Andrews,1
andrewa01,Wally,Andrews,Wally Andrews,1
andrima01,Matt,Andriese,Matt Andriese,1
andrubi01,Bill,Andrus,Bill Andrus,1
andruel01,Elvis,Andrus,Elvis Andrus,1
andrufr01,Fred,Andrus,Fred Andrus,1
andruwi01,Wyman,Andrus,Wyman Andrus,1
andujjo01,Joaquin,Andujar,Joaquin Andujar,1
andujlu01,Luis,Andujar,Luis Andujar,1
angelno01,Norm,Angelini,Norm Angelini,1
anglema01,Matt,Angle,Matt Angle,1
angleto01,Tom,Angley,Tom Angley,1
ankenpa01,Pat,Ankenman,Pat Ankenman,1
ankieri01,Rick,Ankiel,Rick Ankiel,1
annade01,Dean,Anna,Dean Anna,1
annisbi01,Bill,Annis,Bill Annis,1
ansonca01,Cap,Anson,Cap Anson,1
anthoer01,Eric,Anthony,Eric Anthony,1
antoljo01,Joe,Antolick,Joe Antolick,1
antonbi01,Bill,Antonello,Bill Antonello,1
antonjo01,John,Antonelli,John Antonelli,1
antonjo02,Johnny,Antonelli,Johnny Antonelli,1
antonma01,Matt,Antonelli,Matt Antonelli,1
aokino01,Nori,Aoki,Nori Aoki,1
aparilu01,Luis,Aparicio,Luis Aparicio,1
apodabo01,Bob,Apodaca,Bob Apodaca,1
apontlu01,Luis,Aponte,Luis Aponte,1
appieke01,Kevin,Appier,Kevin Appier,1
appleed01,Ed,Appleton,Ed Appleton,1
applefr01,Fred,Applegate,Fred Applegate,1
applepe01,Pete,Appleton,Pete Appleton,1
applilu01,Luke,Appling,Luke Appling,1
aquingr01,Greg,Aquino,Greg Aquino,1
aquinlu01,Luis,Aquino,Luis Aquino,1
aragoan01,Angel,Aragon,Angel Aragon,1
aragoja01,Jack,Aragon,Jack Aragon,1
araujel01,Elvis,Araujo,Elvis Araujo,1
archdma01,Maurice,Archdeacon,Maurice Archdeacon,1
archech01,Chris,Archer,Chris Archer,1
archefr01,Fred,Archer,Fred Archer,1
archeji01,Jimmy,Archer,Jimmy Archer,1
archeji02,Jim,Archer,Jim Archer,1
archige01,George,Archie,George Archie,1
arciajo01,Jose,Arcia,Jose Arcia,1
arciaos01,Oswaldo,Arcia,Oswaldo Arcia,1
ardelda01,Dan,Ardell,Dan Ardell,1
ardizru01,Rugger,Ardizoia,Rugger Ardizoia,1
ardnejo01,Joe,Ardner,Joe Ardner,1
ardoida01,Danny,Ardoin,Danny Ardoin,1
arellfr01,Frank,Arellanes,Frank Arellanes,1
arenano01,Nolan,Arenado,Nolan Arenado,1
arencjp01,J. P.,Arencibia,J. P. Arencibia,1
arftha01,Hank,Arft,Hank Arft,1
ariasal01,Alex,Arias,Alex Arias,1
ariasal02,Alberto,Arias,Alberto Arias,1
ariasge01,George,Arias,George Arias,1
ariasjo01,Joaquin,Arias,Joaquin Arias,1
ariasru01,Rudy,Arias,Rudy Arias,1
arletbu01,Buzz,Arlett,Buzz Arlett,1
arlicdo01,Don,Arlich,Don Arlich,1
arlinst01,Steve,Arlin,Steve Arlin,1
armasma01,Marcos,Armas,Marcos Armas,1
armasto01,Tony,Armas,Tony Armas,1
armasto02,Tony,Armas,Tony Armas,1
armbrch01,Charlie,Armbruster,Charlie Armbruster,1
armbred01,Ed,Armbrister,Ed Armbrister,1
armbrha01,Harry,Armbruster,Harry Armbruster,1
armbror01,Orville,Armbrust,Orville Armbrust,1
armoubi99,Bill,Armour,Bill Armour,1
armstbo01,Robert,Armstrong,Robert Armstrong,1
armstge01,George,Armstrong,George Armstrong,1
armstho01,Howard,Armstrong,Howard Armstrong,1
armstja01,Jack,Armstrong,Jack Armstrong,1
armstmi01,Mike,Armstrong,Mike Armstrong,1
armstsh01,Shawn,Armstrong,Shawn Armstrong,1
arndtha01,Harry,Arndt,Harry Arndt,1
arndtla01,Larry,Arndt,Larry Arndt,1
arnolbi01,Billy,Arnold,Billy Arnold,1
arnolch01,Chris,Arnold,Chris Arnold,1
arnolja01,Jamie,Arnold,Jamie Arnold,1
arnolsc01,Scott,Arnold,Scott Arnold,1
arnolto01,Tony,Arnold,Tony Arnold,1
arnovmo01,Morrie,Arnovich,Morrie Arnovich,1
arnsbbr01,Brad,Arnsberg,Brad Arnsberg,1
arntzor01,Orie,Arntzen,Orie Arntzen,1
arochre01,Rene,Arocha,Rene Arocha,1
arojo01,Jonathan,Aro,Jonathan Aro,1
arredjo01,Jose,Arredondo,Jose Arredondo,1
arrieja01,Jake,Arrieta,Jake Arrieta,1
arrigge01,Gerry,Arrigo,Gerry Arrigo,1
arrojro01,Rolando,Arrojo,Rolando Arrojo,1
arroybr01,Bronson,Arroyo,Bronson Arroyo,1
arroyfe01,Fernando,Arroyo,Fernando Arroyo,1
arroylu01,Luis,Arroyo,Luis Arroyo,1
arroyru01,Rudy,Arroyo,Rudy Arroyo,1
arrueer01,Erisbel,Arruebarrena,Erisbel Arruebarrena,1
arundha01,Harry,Arundel,Harry Arundel,1
arundtu01,Tug,Arundel,Tug Arundel,1
asadora01,Randy,Asadoor,Randy Asadoor,1
asbelji01,Jim,Asbell,Jim Asbell,1
asbjoca01,Casper,Asbjornson,Casper Asbjornson,1
ascanjo01,Jose,Ascanio,Jose Ascanio,1
ascheco01,Cody,Asche,Cody Asche,1
asencmi01,Miguel,Asencio,Miguel Asencio,1
ashburi01,Richie,Ashburn,Richie Ashburn,1
ashbyal01,Alan,Ashby,Alan Ashby,1
ashbyan01,Andy,Ashby,Andy Ashby,1
asheral01,Alec,Asher,Alec Asher,1
ashfotu01,Tucker,Ashford,Tucker Ashford,1
ashke01,Ken,Ash,Ken Ash,1
ashlebi01,Billy,Ashley,Billy Ashley,1
ashlene01,Nevin,Ashley,Nevin Ashley,1
asmusto01,Tom,Asmussen,Tom Asmussen,1
asprobo01,Bob,Aspromonte,Bob Aspromonte,1
asproke01,Ken,Aspromonte,Ken Aspromonte,1
asselbr01,Brian,Asselstine,Brian Asselstine,1
assenpa01,Paul,Assenmacher,Paul Assenmacher,1
astacez01,Ezequiel,Astacio,Ezequiel Astacio,1
astacpe01,Pedro,Astacio,Pedro Astacio,1
astrojo01,Joe,Astroth,Joe Astroth,1
atchisc01,Scott,Atchison,Scott Atchison,1
atchlju01,Justin,Atchley,Justin Atchley,1
atherch01,Charlie,Atherton,Charlie Atherton,1
atherke01,Keith,Atherton,Keith Atherton,1
atilalu01,Luis,Atilano,Luis Atilano,1
atkinal01,Al,Atkinson,Al Atkinson,1
atkinbi01,Bill,Atkinson,Bill Atkinson,1
atkined01,Ed,Atkinson,Ed Atkinson,1
atkinga01,Garrett,Atkins,Garrett Atkins,1
atkinja01,James,Atkins,James Atkins,1
atkinle01,Lefty,Atkinson,Lefty Atkinson,1
atkinmi01,Mitch,Atkins,Mitch Atkins,1
atkinto01,Tommy,Atkins,Tommy Atkins,1
attredi01,Dick,Attreau,Dick Attreau,1
atwelto01,Toby,Atwell,Toby Atwell,1
atwoobi01,Bill,Atwood,Bill Atwood,1
atzja01,John,Atz,John Atz,1
aubreha01,Chub,Aubrey,Chub Aubrey,1
aubremi01,Michael,Aubrey,Michael Aubrey,1
aucoide01,Derek,Aucoin,Derek Aucoin,1
auderi01,Rich,Aude,Rich Aude,1
auerbri01,Rick,Auerbach,Rick Auerbach,1
augenbr01,Bryan,Augenstein,Bryan Augenstein,1
augusda01,Dave,Augustine,Dave Augustine,1
augusdo01,Don,August,Don August,1
augusje01,Jerry,Augustine,Jerry Augustine,1
aukerel01,Elden,Auker,Elden Auker,1
auldsle01,Tex,Aulds,Tex Aulds,1
aultdo01,Doug,Ault,Doug Ault,1
aumonph01,Phillippe,Aumont,Phillippe Aumont,1
aurilri01,Rich,Aurilia,Rich Aurilia,1
ausanjo01,Joe,Ausanio,Joe Ausanio,1
ausmubr01,Brad,Ausmus,Brad Ausmus,1
austde01,Dennis,Aust,Dennis Aust,1
austihe01,Henry,Austin,Henry Austin,1
austije01,Jeff,Austin,Jeff Austin,1
austiji01,Jimmy,Austin,Jimmy Austin,1
austiji02,Jim,Austin,Jim Austin,1
austiri01,Rick,Austin,Rick Austin,1
autryal01,Al,Autry,Al Autry,1
autrych01,Chick,Autry,Chick Autry,1
autrych02,Chick,Autry,Chick Autry,1
avenbr01,Bruce,Aven,Bruce Aven,1
averiea01,Earl,Averill,Earl Averill,1
averiea02,Earl,Averill,Earl Averill,1
averyst01,Steve,Avery,Steve Avery,1
averyxa01,Xavier,Avery,Xavier Avery,1
avilaal01,Alex,Avila,Alex Avila,1
avilabo01,Bobby,Avila,Bobby Avila,1
avilalu01,Luis,Avilan,Luis Avilan,1
avilemi01,Mike,Aviles,Mike Aviles,1
avilera01,Ramon,Aviles,Ramon Aviles,1
avreaja01,Jay,Avrea,Jay Avrea,1
axelrdy01,Dylan,Axelrod,Dylan Axelrod,1
axforjo01,John,Axford,John Axford,1
ayalabe01,Benny,Ayala,Benny Ayala,1
ayalabo01,Bobby,Ayala,Bobby Ayala,1
ayalalu01,Luis,Ayala,Luis Ayala,1
aybarer01,Erick,Aybar,Erick Aybar,1
aybarma01,Manny,Aybar,Manny Aybar,1
aybarwi01,Willy,Aybar,Willy Aybar,1
aydelja01,Jake,Aydelott,Jake Aydelott,1
ayersbi01,Bill,Ayers,Bill Ayers,1
ayersdo01,Doc,Ayers,Doc Ayers,1
aylwadi01,Dick,Aylward,Dick Aylward,1
ayraubo01,Bob,Ayrault,Bob Ayrault,1
ayraujo01,Joe,Ayrault,Joe Ayrault,1
azcuejo01,Joe,Azcue,Joe Azcue,1
